ord_id,ord_date,cstm_name,cstm_contact,cstm_address,cstm_city,cstm_postal,cstm_country,empl_first_name,empl_last_name,shippers_name,shippers_phone,ord_details_id,ord_details_quantity,prod_id,prod_unit,prod_price,prod_id,splr_id,splr_name,splr_contact,splr_address,splr_id,splr_city,splr_postal_code,splr_country,splr_phone,splr_id,ctgr_id,ctgr_name,ctgr_desc
10439,1997-02-07,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,Michael,Suyama,"Federal Shipping","(503) 555-9931",506,16,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10439,1997-02-07,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,Michael,Suyama,"Federal Shipping","(503) 555-9931",507,6,64,"20 bags x 4 pieces",33.25,64,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10439,1997-02-07,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,Michael,Suyama,"Federal Shipping","(503) 555-9931",508,30,74,"5 kg pkg.",10,74,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",4,Tokyo,100,Japan,"(03) 3555-5011",4,7,Produce,"Dried fruit and bean curd"
10271,1996-08-01,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,Michael,Suyama,"United Package","(503) 555-3199",62,24,33,"500 g",2.5,33,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10272,1996-08-02,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Michael,Suyama,"United Package","(503) 555-3199",63,6,20,"30 gift boxes",81,20,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10272,1996-08-02,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Michael,Suyama,"United Package","(503) 555-3199",64,40,31,"12 - 100 g pkgs",12.5,31,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10272,1996-08-02,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Michael,Suyama,"United Package","(503) 555-3199",65,24,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10291,1996-08-27,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Michael,Suyama,"United Package","(503) 555-3199",116,20,13,"2 kg box",6,13,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",6,Osaka,545,Japan,"(06) 431-7877",6,8,Seafood,"Seaweed and fish"
10291,1996-08-27,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Michael,Suyama,"United Package","(503) 555-3199",117,24,44,"20 - 2 kg bags",19.45,44,20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",20,Singapore,0512,Singapore,555-8787,20,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10291,1996-08-27,"Que Delicia","Bernardo Batista","Rua da Panificadora, 12","Rio de Janeiro",02389-673,Brazil,Michael,Suyama,"United Package","(503) 555-3199",118,2,51,"50 - 300 g pkgs.",53,51,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,7,Produce,"Dried fruit and bean curd"
10298,1996-09-05,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Michael,Suyama,"United Package","(503) 555-3199",135,40,2,"24 - 12 oz bottles",19,2,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10298,1996-09-05,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Michael,Suyama,"United Package","(503) 555-3199",136,40,36,"24 - 250 g jars",19,36,17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",17,Stockholm,"S-123 45",Sweden,"08-123 45 67",17,8,Seafood,"Seaweed and fish"
10298,1996-09-05,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Michael,Suyama,"United Package","(503) 555-3199",137,30,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10298,1996-09-05,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Michael,Suyama,"United Package","(503) 555-3199",138,15,62,"48 pies",49.3,62,29,"Forets derables","Chantal Goulet","148 rue Chasseur",29,Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",29,3,Confections,"Desserts, candies, and sweet breads"
10350,1996-11-11,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,Michael,Suyama,"United Package","(503) 555-3199",273,15,50,"12 - 100 g bars",16.25,50,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,3,Confections,"Desserts, candies, and sweet breads"
10350,1996-11-11,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,Michael,Suyama,"United Package","(503) 555-3199",274,18,69,"10 kg pkg.",36,69,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10356,1996-11-18,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Michael,Suyama,"United Package","(503) 555-3199",287,30,31,"12 - 100 g pkgs",12.5,31,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10356,1996-11-18,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Michael,Suyama,"United Package","(503) 555-3199",288,12,55,"24 boxes x 2 pies",24,55,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10356,1996-11-18,"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,Michael,Suyama,"United Package","(503) 555-3199",289,20,69,"10 kg pkg.",36,69,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10370,1996-12-03,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Michael,Suyama,"United Package","(503) 555-3199",327,15,1,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10370,1996-12-03,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Michael,Suyama,"United Package","(503) 555-3199",328,30,64,"20 bags x 4 pieces",33.25,64,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10370,1996-12-03,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Michael,Suyama,"United Package","(503) 555-3199",329,20,74,"5 kg pkg.",10,74,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",4,Tokyo,100,Japan,"(03) 3555-5011",4,7,Produce,"Dried fruit and bean curd"
10425,1997-01-24,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,Michael,Suyama,"United Package","(503) 555-3199",474,10,55,"24 boxes x 2 pies",24,55,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10425,1997-01-24,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,Michael,Suyama,"United Package","(503) 555-3199",475,20,76,"500 ml",18,76,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10249,1996-07-05,"Tradicao Hipermercados","Anabela Domingues","Av. Ines de Castro, 414","Sao Paulo",05634-030,Brazil,Michael,Suyama,"Speedy Express","(503) 555-9831",4,9,14,"40 - 100 g pkgs.",23.25,14,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",6,Osaka,545,Japan,"(06) 431-7877",6,7,Produce,"Dried fruit and bean curd"
10249,1996-07-05,"Tradicao Hipermercados","Anabela Domingues","Av. Ines de Castro, 414","Sao Paulo",05634-030,Brazil,Michael,Suyama,"Speedy Express","(503) 555-9831",5,40,51,"50 - 300 g pkgs.",53,51,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,7,Produce,"Dried fruit and bean curd"
10274,1996-08-06,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,Michael,Suyama,"Speedy Express","(503) 555-9831",71,20,71,"10 - 500 g pkgs.",21.5,71,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10274,1996-08-06,"Vins et alcools Chevalier","Paul Henriot","59 rue de lAbbaye",Reims,51100,France,Michael,Suyama,"Speedy Express","(503) 555-9831",72,7,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10296,1996-09-03,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Michael,Suyama,"Speedy Express","(503) 555-9831",130,12,11,"1 kg pkg.",21,11,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",5,Oviedo,33007,Spain,"(98) 598 76 54",5,4,"Dairy Products",Cheeses
10296,1996-09-03,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Michael,Suyama,"Speedy Express","(503) 555-9831",131,30,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10296,1996-09-03,LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,Michael,Suyama,"Speedy Express","(503) 555-9831",132,15,69,"10 kg pkg.",36,69,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10317,1996-09-30,"Lonesome Pine Restaurant","Fran Wilson","89 Chiaroscuro Rd.",Portland,97219,USA,Michael,Suyama,"Speedy Express","(503) 555-9831",185,20,1,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10355,1996-11-15,"Around the Horn","Thomas Hardy","120 Hanover Sq.",London,"WA1 1DP",UK,Michael,Suyama,"Speedy Express","(503) 555-9831",285,25,24,"12 - 355 ml cans",4.5,24,10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890",10,"Sao Paulo",5442,Brazil,"(11) 555 4640",10,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10355,1996-11-15,"Around the Horn","Thomas Hardy","120 Hanover Sq.",London,"WA1 1DP",UK,Michael,Suyama,"Speedy Express","(503) 555-9831",286,25,57,"24 - 250 g pkgs.",19.5,57,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10390,1996-12-23,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Michael,Suyama,"Speedy Express","(503) 555-9831",379,60,31,"12 - 100 g pkgs",12.5,31,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10390,1996-12-23,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Michael,Suyama,"Speedy Express","(503) 555-9831",380,40,35,"24 - 12 oz bottles",18,35,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10390,1996-12-23,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Michael,Suyama,"Speedy Express","(503) 555-9831",381,45,46,"4 - 450 g glasses",12,46,21,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",21,Lyngby,2800,Denmark,43844108,21,8,Seafood,"Seaweed and fish"
10390,1996-12-23,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Michael,Suyama,"Speedy Express","(503) 555-9831",382,24,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10395,1996-12-26,HILARIoN-Abastos,"Carlos Hernandez","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristobal",5022,Venezuela,Michael,Suyama,"Speedy Express","(503) 555-9831",392,28,46,"4 - 450 g glasses",12,46,21,Lyngbysild,"Niels Petersen","Lyngbysild Fiskebakken 10",21,Lyngby,2800,Denmark,43844108,21,8,Seafood,"Seaweed and fish"
10395,1996-12-26,HILARIoN-Abastos,"Carlos Hernandez","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristobal",5022,Venezuela,Michael,Suyama,"Speedy Express","(503) 555-9831",393,70,53,"48 pieces",32.8,53,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,6,Meat/Poultry,"Prepared meats"
10395,1996-12-26,HILARIoN-Abastos,"Carlos Hernandez","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristobal",5022,Venezuela,Michael,Suyama,"Speedy Express","(503) 555-9831",394,8,69,"10 kg pkg.",36,69,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10289,1996-08-26,"Bs Beverages","Victoria Ashworth","Fauntleroy Circus",London,"EC2 5NT",UK,Robert,King,"Federal Shipping","(503) 555-9931",110,30,3,"12 - 550 ml bottles",10,3,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10289,1996-08-26,"Bs Beverages","Victoria Ashworth","Fauntleroy Circus",London,"EC2 5NT",UK,Robert,King,"Federal Shipping","(503) 555-9931",111,9,64,"20 bags x 4 pieces",33.25,64,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10308,1996-09-18,"Ana Trujillo Emparedados y helados","Ana Trujillo","Avda. de la Constitucion 2222","Mexico D.F.",05021,Mexico,Robert,King,"Federal Shipping","(503) 555-9931",162,1,69,"10 kg pkg.",36,69,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10308,1996-09-18,"Ana Trujillo Emparedados y helados","Ana Trujillo","Avda. de la Constitucion 2222","Mexico D.F.",05021,Mexico,Robert,King,"Federal Shipping","(503) 555-9931",163,5,70,"24 - 355 ml bottles",15,70,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10319,1996-10-02,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,Robert,King,"Federal Shipping","(503) 555-9931",188,8,17,"20 - 1 kg tins",39,17,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,6,Meat/Poultry,"Prepared meats"
10319,1996-10-02,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,Robert,King,"Federal Shipping","(503) 555-9931",189,14,28,"25 - 825 g cans",45.6,28,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,7,Produce,"Dried fruit and bean curd"
10319,1996-10-02,"Tortuga Restaurante","Miguel Angel Paolino","Avda. Azteca 123","Mexico D.F.",05033,Mexico,Robert,King,"Federal Shipping","(503) 555-9931",190,30,76,"500 ml",18,76,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10322,1996-10-04,"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,Robert,King,"Federal Shipping","(503) 555-9931",193,20,52,"16 - 2 kg boxes",7,52,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10341,1996-10-29,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,Robert,King,"Federal Shipping","(503) 555-9931",250,8,33,"500 g",2.5,33,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10341,1996-10-29,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,Robert,King,"Federal Shipping","(503) 555-9931",251,9,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10353,1996-11-13,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,Robert,King,"Federal Shipping","(503) 555-9931",281,12,11,"1 kg pkg.",21,11,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",5,Oviedo,33007,Spain,"(98) 598 76 54",5,4,"Dairy Products",Cheeses
10353,1996-11-13,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,Robert,King,"Federal Shipping","(503) 555-9931",282,50,38,"12 - 75 cl bottles",263.5,38,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10367,1996-11-28,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Robert,King,"Federal Shipping","(503) 555-9931",317,36,34,"24 - 12 oz bottles",14,34,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10367,1996-11-28,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Robert,King,"Federal Shipping","(503) 555-9931",318,18,54,"16 pies",7.45,54,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10367,1996-11-28,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Robert,King,"Federal Shipping","(503) 555-9931",319,15,65,"32 - 8 oz bottles",21.05,65,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10367,1996-11-28,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,Robert,King,"Federal Shipping","(503) 555-9931",320,7,77,"12 boxes",13,77,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10303,1996-09-11,"Godos Cocina Tipica","Jose Pedro Freyre","C/ Romero, 33",Sevilla,41101,Spain,Robert,King,"United Package","(503) 555-3199",148,40,40,"24 - 4 oz tins",18.4,40,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10303,1996-09-11,"Godos Cocina Tipica","Jose Pedro Freyre","C/ Romero, 33",Sevilla,41101,Spain,Robert,King,"United Package","(503) 555-3199",149,30,65,"32 - 8 oz bottles",21.05,65,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10303,1996-09-11,"Godos Cocina Tipica","Jose Pedro Freyre","C/ Romero, 33",Sevilla,41101,Spain,Robert,King,"United Package","(503) 555-3199",150,15,68,"10 boxes x 8 pieces",12.5,68,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10335,1996-10-22,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Robert,King,"United Package","(503) 555-3199",232,7,2,"24 - 12 oz bottles",19,2,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10335,1996-10-22,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Robert,King,"United Package","(503) 555-3199",233,25,31,"12 - 100 g pkgs",12.5,31,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10335,1996-10-22,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Robert,King,"United Package","(503) 555-3199",234,6,32,"24 - 200 g pkgs.",32,32,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10335,1996-10-22,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,Robert,King,"United Package","(503) 555-3199",235,48,51,"50 - 300 g pkgs.",53,51,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,7,Produce,"Dried fruit and bean curd"
10336,1996-10-23,"Princesa Isabel Vinhoss","Isabel de Castro","Estrada da saude n. 58",Lisboa,1756,Portugal,Robert,King,"United Package","(503) 555-3199",236,18,4,"48 - 6 oz jars",22,4,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10424,1997-01-23,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,Robert,King,"United Package","(503) 555-3199",471,60,35,"24 - 12 oz bottles",18,35,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10424,1997-01-23,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,Robert,King,"United Package","(503) 555-3199",472,49,38,"12 - 75 cl bottles",263.5,38,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10424,1997-01-23,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,Robert,King,"United Package","(503) 555-3199",473,30,68,"10 boxes x 8 pieces",12.5,68,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10349,1996-11-08,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,Robert,King,"Speedy Express","(503) 555-9831",272,24,54,"16 pies",7.45,54,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Robert,King,"Speedy Express","(503) 555-9831",421,10,1,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Robert,King,"Speedy Express","(503) 555-9831",422,30,21,"24 pkgs. x 4 pieces",10,21,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10406,1997-01-07,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Robert,King,"Speedy Express","(503) 555-9831",423,42,28,"25 - 825 g cans",45.6,28,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,7,Produce,"Dried fruit and bean curd"
